Hippo;Dist_groupe;Corde;Hippodrome;Distance;Valeur_corde;Courses;Victoires;Podiums;Taux_victoire;Taux_podium
SAN SIRO (MILAN);2200;2;SAN SIRO (MILAN);2200;2;1;0;0;0.0;0.0
SAN SIRO (MILAN);2200;3;SAN SIRO (MILAN);2200;3;1;0;1;0.0;100.0
SAN SIRO (MILAN);2200;4;SAN SIRO (MILAN);2200;4;1;0;0;0.0;0.0
SAN SIRO (MILAN);2200;5;SAN SIRO (MILAN);2200;5;1;0;0;0.0;0.0
SAN SIRO (MILAN);2200;6;SAN SIRO (MILAN);2200;6;1;1;1;100.0;100.0
SAN SIRO (MILAN);2200;7;SAN SIRO (MILAN);2200;7;1;0;0;0.0;0.0
SAN SIRO (MILAN);2200;8;SAN SIRO (MILAN);2200;8;1;0;0;0.0;0.0
SAN SIRO (MILAN);2200;9;SAN SIRO (MILAN);2200;9;1;0;0;0.0;0.0
SAN SIRO (MILAN);2200;10;SAN SIRO (MILAN);2200;10;1;0;0;0.0;0.0
SAN SIRO (MILAN);2200;11;SAN SIRO (MILAN);2200;11;1;0;0;0.0;0.0
SAN SIRO (MILAN);2200;12;SAN SIRO (MILAN);2200;12;1;0;0;0.0;0.0
SAN SIRO (MILAN);2200;13;SAN SIRO (MILAN);2200;13;1;0;0;0.0;0.0
SAN SIRO (MILAN);2200;14;SAN SIRO (MILAN);2200;14;1;0;0;0.0;0.0
SAN SIRO (MILAN);2200;15;SAN SIRO (MILAN);2200;15;1;0;0;0.0;0.0
SAN SIRO (MILAN);2200;16;SAN SIRO (MILAN);2200;16;1;0;1;0.0;100.0
SANDOWN PARK;1000;1;SANDOWN PARK;1000;1;1;0;0;0.0;0.0
SANDOWN PARK;1000;2;SANDOWN PARK;1000;2;1;0;0;0.0;0.0
SANDOWN PARK;1000;3;SANDOWN PARK;1000;3;1;0;1;0.0;100.0
SANDOWN PARK;1000;4;SANDOWN PARK;1000;4;1;0;1;0.0;100.0
SANDOWN PARK;1000;5;SANDOWN PARK;1000;5;1;0;0;0.0;0.0
SANDOWN PARK;1000;6;SANDOWN PARK;1000;6;1;0;0;0.0;0.0
SANDOWN PARK;1000;7;SANDOWN PARK;1000;7;1;0;0;0.0;0.0
SANDOWN PARK;1000;8;SANDOWN PARK;1000;8;1;0;0;0.0;0.0
SANDOWN PARK;1000;9;SANDOWN PARK;1000;9;1;1;1;100.0;100.0
SANDOWN PARK;1000;10;SANDOWN PARK;1000;10;1;0;0;0.0;0.0
SANDOWN PARK;1400;1;SANDOWN PARK;1400;1;1;0;0;0.0;0.0
SANDOWN PARK;1400;2;SANDOWN PARK;1400;2;1;0;0;0.0;0.0
SANDOWN PARK;1400;3;SANDOWN PARK;1400;3;1;0;1;0.0;100.0
SANDOWN PARK;1400;4;SANDOWN PARK;1400;4;1;0;0;0.0;0.0
SANDOWN PARK;1400;5;SANDOWN PARK;1400;5;1;1;1;100.0;100.0
SANDOWN PARK;1400;6;SANDOWN PARK;1400;6;1;0;1;0.0;100.0
SANDOWN PARK;1600;1;SANDOWN PARK;1600;1;2;0;1;0.0;50.0
SANDOWN PARK;1600;2;SANDOWN PARK;1600;2;2;0;0;0.0;0.0
SANDOWN PARK;1600;3;SANDOWN PARK;1600;3;2;1;1;50.0;50.0
SANDOWN PARK;1600;4;SANDOWN PARK;1600;4;2;1;2;50.0;100.0
SANDOWN PARK;1600;5;SANDOWN PARK;1600;5;2;0;1;0.0;50.0
SANDOWN PARK;1600;6;SANDOWN PARK;1600;6;2;0;0;0.0;0.0
SANDOWN PARK;1600;7;SANDOWN PARK;1600;7;2;0;0;0.0;0.0
SANDOWN PARK;1600;8;SANDOWN PARK;1600;8;2;0;0;0.0;0.0
SANDOWN PARK;1600;9;SANDOWN PARK;1600;9;2;0;1;0.0;50.0
SANDOWN PARK;1600;10;SANDOWN PARK;1600;10;1;0;0;0.0;0.0
SANDOWN PARK;1600;11;SANDOWN PARK;1600;11;1;0;0;0.0;0.0
SANDOWN PARK;1600;12;SANDOWN PARK;1600;12;1;0;0;0.0;0.0
SANDOWN PARK;1600;13;SANDOWN PARK;1600;13;1;0;0;0.0;0.0
SANDOWN PARK;1600;14;SANDOWN PARK;1600;14;1;0;0;0.0;0.0
SANDOWN PARK;1600;15;SANDOWN PARK;1600;15;1;0;0;0.0;0.0
SANDOWN PARK;1600;16;SANDOWN PARK;1600;16;1;0;0;0.0;0.0
SANDOWN PARK;1600;17;SANDOWN PARK;1600;17;1;0;0;0.0;0.0
SANDOWN PARK;2000;1;SANDOWN PARK;2000;1;3;0;0;0.0;0.0
SANDOWN PARK;2000;2;SANDOWN PARK;2000;2;3;1;2;33.3;66.7
SANDOWN PARK;2000;3;SANDOWN PARK;2000;3;3;1;2;33.3;66.7
SANDOWN PARK;2000;4;SANDOWN PARK;2000;4;3;0;0;0.0;0.0
SANDOWN PARK;2000;5;SANDOWN PARK;2000;5;3;0;0;0.0;0.0
SANDOWN PARK;2000;6;SANDOWN PARK;2000;6;3;1;2;33.3;66.7
SANDOWN PARK;2000;7;SANDOWN PARK;2000;7;3;0;0;0.0;0.0
SANDOWN PARK;2000;8;SANDOWN PARK;2000;8;2;0;2;0.0;100.0
SANDOWN PARK;2000;9;SANDOWN PARK;2000;9;1;0;0;0.0;0.0
SANDOWN PARK;2000;10;SANDOWN PARK;2000;10;1;0;1;0.0;100.0
SANTIAGO;1000;1;SANTIAGO;1000;1;109;11;36;10.1;33.0
SANTIAGO;1000;2;SANTIAGO;1000;2;109;18;41;16.5;37.6
SANTIAGO;1000;3;SANTIAGO;1000;3;109;12;27;11.0;24.8
SANTIAGO;1000;4;SANTIAGO;1000;4;109;8;27;7.3;24.8
SANTIAGO;1000;5;SANTIAGO;1000;5;109;9;31;8.3;28.4
SANTIAGO;1000;6;SANTIAGO;1000;6;109;10;26;9.2;23.9
SANTIAGO;1000;7;SANTIAGO;1000;7;109;3;16;2.8;14.7
SANTIAGO;1000;8;SANTIAGO;1000;8;109;7;23;6.4;21.1
SANTIAGO;1000;9;SANTIAGO;1000;9;103;8;29;7.8;28.2
SANTIAGO;1000;10;SANTIAGO;1000;10;93;8;19;8.6;20.4
SANTIAGO;1000;11;SANTIAGO;1000;11;74;4;19;5.4;25.7
SANTIAGO;1000;12;SANTIAGO;1000;12;60;9;20;15.0;33.3
SANTIAGO;1000;13;SANTIAGO;1000;13;41;0;2;0.0;4.9
SANTIAGO;1000;14;SANTIAGO;1000;14;30;2;3;6.7;10.0
SANTIAGO;1000;15;SANTIAGO;1000;15;21;2;8;9.5;38.1
SANTIAGO;1000;16;SANTIAGO;1000;16;2;0;0;0.0;0.0
SANTIAGO;1200;1;SANTIAGO;1200;1;61;6;15;9.8;24.6
SANTIAGO;1200;2;SANTIAGO;1200;2;61;9;19;14.8;31.1
SANTIAGO;1200;3;SANTIAGO;1200;3;61;9;21;14.8;34.4
SANTIAGO;1200;4;SANTIAGO;1200;4;61;6;17;9.8;27.9
SANTIAGO;1200;5;SANTIAGO;1200;5;61;6;21;9.8;34.4
SANTIAGO;1200;6;SANTIAGO;1200;6;61;6;21;9.8;34.4
SANTIAGO;1200;7;SANTIAGO;1200;7;59;3;15;5.1;25.4
SANTIAGO;1200;8;SANTIAGO;1200;8;57;3;10;5.3;17.5
SANTIAGO;1200;9;SANTIAGO;1200;9;51;4;15;7.8;29.4
SANTIAGO;1200;10;SANTIAGO;1200;10;45;4;9;8.9;20.0
SANTIAGO;1200;11;SANTIAGO;1200;11;36;2;10;5.6;27.8
SANTIAGO;1200;12;SANTIAGO;1200;12;29;2;6;6.9;20.7
SANTIAGO;1200;13;SANTIAGO;1200;13;22;1;2;4.5;9.1
SANTIAGO;1200;14;SANTIAGO;1200;14;16;0;1;0.0;6.2
SANTIAGO;1200;15;SANTIAGO;1200;15;6;0;1;0.0;16.7
SANTIAGO;1200;16;SANTIAGO;1200;16;1;0;0;0.0;0.0
SANTIAGO;1400;1;SANTIAGO;1400;1;18;3;7;16.7;38.9
SANTIAGO;1400;2;SANTIAGO;1400;2;18;1;4;5.6;22.2
SANTIAGO;1400;3;SANTIAGO;1400;3;18;2;4;11.1;22.2
SANTIAGO;1400;4;SANTIAGO;1400;4;18;3;7;16.7;38.9
SANTIAGO;1400;5;SANTIAGO;1400;5;18;2;7;11.1;38.9
SANTIAGO;1400;6;SANTIAGO;1400;6;18;1;4;5.6;22.2
SANTIAGO;1400;7;SANTIAGO;1400;7;18;2;4;11.1;22.2
SANTIAGO;1400;8;SANTIAGO;1400;8;18;0;5;0.0;27.8
SANTIAGO;1400;9;SANTIAGO;1400;9;17;1;5;5.9;29.4
SANTIAGO;1400;10;SANTIAGO;1400;10;10;0;1;0.0;10.0
SANTIAGO;1400;11;SANTIAGO;1400;11;8;3;5;37.5;62.5
SANTIAGO;1400;12;SANTIAGO;1400;12;6;0;0;0.0;0.0
SANTIAGO;1400;13;SANTIAGO;1400;13;2;0;0;0.0;0.0
SANTIAGO;1400;14;SANTIAGO;1400;14;1;1;1;100.0;100.0
SANTIAGO;1600;1;SANTIAGO;1600;1;17;2;5;11.8;29.4
SANTIAGO;1600;2;SANTIAGO;1600;2;17;2;5;11.8;29.4
SANTIAGO;1600;3;SANTIAGO;1600;3;17;0;7;0.0;41.2
SANTIAGO;1600;4;SANTIAGO;1600;4;17;1;8;5.9;47.1
SANTIAGO;1600;5;SANTIAGO;1600;5;17;5;9;29.4;52.9
SANTIAGO;1600;6;SANTIAGO;1600;6;17;2;5;11.8;29.4
SANTIAGO;1600;7;SANTIAGO;1600;7;16;2;3;12.5;18.8
SANTIAGO;1600;8;SANTIAGO;1600;8;15;0;2;0.0;13.3
SANTIAGO;1600;9;SANTIAGO;1600;9;13;0;3;0.0;23.1
SANTIAGO;1600;10;SANTIAGO;1600;10;9;1;2;11.1;22.2
SANTIAGO;1600;11;SANTIAGO;1600;11;3;1;1;33.3;33.3
SANTIAGO;1600;12;SANTIAGO;1600;12;2;1;1;50.0;50.0
SANTIAGO;1600;13;SANTIAGO;1600;13;2;0;0;0.0;0.0
SANTIAGO;1600;14;SANTIAGO;1600;14;2;0;0;0.0;0.0
SANTIAGO;1600;15;SANTIAGO;1600;15;2;0;0;0.0;0.0
SANTIAGO;1800;1;SANTIAGO;1800;1;3;0;1;0.0;33.3
SANTIAGO;1800;2;SANTIAGO;1800;2;3;1;1;33.3;33.3
SANTIAGO;1800;3;SANTIAGO;1800;3;3;0;1;0.0;33.3
SANTIAGO;1800;4;SANTIAGO;1800;4;3;0;2;0.0;66.7
SANTIAGO;1800;5;SANTIAGO;1800;5;3;1;2;33.3;66.7
SANTIAGO;1800;6;SANTIAGO;1800;6;3;0;0;0.0;0.0
SANTIAGO;1800;7;SANTIAGO;1800;7;2;1;1;50.0;50.0
SANTIAGO;1800;8;SANTIAGO;1800;8;1;0;1;0.0;100.0
SANTIAGO;2000;1;SANTIAGO;2000;1;1;0;0;0.0;0.0
SANTIAGO;2000;2;SANTIAGO;2000;2;1;0;0;0.0;0.0
SANTIAGO;2000;3;SANTIAGO;2000;3;1;0;0;0.0;0.0
SANTIAGO;2000;4;SANTIAGO;2000;4;1;0;1;0.0;100.0
SANTIAGO;2000;5;SANTIAGO;2000;5;1;1;1;100.0;100.0
SANTIAGO;2000;6;SANTIAGO;2000;6;1;0;0;0.0;0.0
SANTIAGO;2000;7;SANTIAGO;2000;7;1;0;1;0.0;100.0
SANTIAGO;2000;8;SANTIAGO;2000;8;1;0;0;0.0;0.0
SARATOGA;1000;1;SARATOGA;1000;1;15;1;3;6.7;20.0
SARATOGA;1000;2;SARATOGA;1000;2;15;2;6;13.3;40.0
SARATOGA;1000;3;SARATOGA;1000;3;15;1;5;6.7;33.3
SARATOGA;1000;4;SARATOGA;1000;4;15;2;5;13.3;33.3
SARATOGA;1000;5;SARATOGA;1000;5;15;2;4;13.3;26.7
SARATOGA;1000;6;SARATOGA;1000;6;15;1;5;6.7;33.3
SARATOGA;1000;7;SARATOGA;1000;7;13;0;5;0.0;38.5
SARATOGA;1000;8;SARATOGA;1000;8;13;1;3;7.7;23.1
SARATOGA;1000;9;SARATOGA;1000;9;10;2;3;20.0;30.0
SARATOGA;1000;10;SARATOGA;1000;10;8;1;3;12.5;37.5
SARATOGA;1000;11;SARATOGA;1000;11;7;1;2;14.3;28.6
SARATOGA;1000;12;SARATOGA;1000;12;6;0;0;0.0;0.0
SARATOGA;1000;13;SARATOGA;1000;13;5;1;1;20.0;20.0
SARATOGA;1000;14;SARATOGA;1000;14;4;0;0;0.0;0.0
SARATOGA;1000;15;SARATOGA;1000;15;3;0;0;0.0;0.0
SARATOGA;1000;16;SARATOGA;1000;16;2;0;0;0.0;0.0
SARATOGA;1200;1;SARATOGA;1200;1;13;3;7;23.1;53.8
SARATOGA;1200;2;SARATOGA;1200;2;13;4;6;30.8;46.2
SARATOGA;1200;3;SARATOGA;1200;3;13;2;6;15.4;46.2
SARATOGA;1200;4;SARATOGA;1200;4;13;1;6;7.7;46.2
SARATOGA;1200;5;SARATOGA;1200;5;13;1;5;7.7;38.5
SARATOGA;1200;6;SARATOGA;1200;6;12;1;3;8.3;25.0
SARATOGA;1200;7;SARATOGA;1200;7;10;0;3;0.0;30.0
SARATOGA;1200;8;SARATOGA;1200;8;8;1;2;12.5;25.0
SARATOGA;1200;9;SARATOGA;1200;9;6;0;1;0.0;16.7
SARATOGA;1200;10;SARATOGA;1200;10;2;0;0;0.0;0.0
SARATOGA;1200;11;SARATOGA;1200;11;1;0;0;0.0;0.0
SARATOGA;1200;12;SARATOGA;1200;12;1;0;0;0.0;0.0
SARATOGA;1200;13;SARATOGA;1200;13;1;0;0;0.0;0.0
SARATOGA;1200;14;SARATOGA;1200;14;1;0;0;0.0;0.0
SARATOGA;1400;1;SARATOGA;1400;1;6;1;2;16.7;33.3
SARATOGA;1400;2;SARATOGA;1400;2;6;0;2;0.0;33.3
SARATOGA;1400;3;SARATOGA;1400;3;6;2;3;33.3;50.0
SARATOGA;1400;4;SARATOGA;1400;4;6;1;2;16.7;33.3
SARATOGA;1400;5;SARATOGA;1400;5;6;0;1;0.0;16.7
SARATOGA;1400;6;SARATOGA;1400;6;6;0;1;0.0;16.7
SARATOGA;1400;7;SARATOGA;1400;7;6;1;2;16.7;33.3
SARATOGA;1400;8;SARATOGA;1400;8;6;0;1;0.0;16.7
SARATOGA;1400;9;SARATOGA;1400;9;6;1;3;16.7;50.0
SARATOGA;1400;10;SARATOGA;1400;10;2;0;0;0.0;0.0
SARATOGA;1400;11;SARATOGA;1400;11;1;0;0;0.0;0.0
SARATOGA;1400;12;SARATOGA;1400;12;1;0;0;0.0;0.0
SARATOGA;1400;13;SARATOGA;1400;13;1;0;1;0.0;100.0
SARATOGA;1600;1;SARATOGA;1600;1;26;5;14;19.2;53.8
SARATOGA;1600;2;SARATOGA;1600;2;26;3;11;11.5;42.3
SARATOGA;1600;3;SARATOGA;1600;3;26;2;12;7.7;46.2
SARATOGA;1600;4;SARATOGA;1600;4;26;3;8;11.5;30.8
SARATOGA;1600;5;SARATOGA;1600;5;26;3;9;11.5;34.6
SARATOGA;1600;6;SARATOGA;1600;6;26;5;6;19.2;23.1
SARATOGA;1600;7;SARATOGA;1600;7;25;1;9;4.0;36.0
SARATOGA;1600;8;SARATOGA;1600;8;20;0;3;0.0;15.0
SARATOGA;1600;9;SARATOGA;1600;9;17;3;4;17.6;23.5
SARATOGA;1600;10;SARATOGA;1600;10;17;0;1;0.0;5.9
SARATOGA;1600;11;SARATOGA;1600;11;14;0;1;0.0;7.1
SARATOGA;1600;12;SARATOGA;1600;12;13;1;1;7.7;7.7
SARATOGA;1600;13;SARATOGA;1600;13;7;0;0;0.0;0.0
SARATOGA;1600;14;SARATOGA;1600;14;4;0;0;0.0;0.0
SARATOGA;1600;15;SARATOGA;1600;15;4;0;0;0.0;0.0
SARATOGA;1600;16;SARATOGA;1600;16;2;0;0;0.0;0.0
SARATOGA;1800;1;SARATOGA;1800;1;7;0;1;0.0;14.3
SARATOGA;1800;2;SARATOGA;1800;2;7;0;1;0.0;14.3
SARATOGA;1800;3;SARATOGA;1800;3;7;3;5;42.9;71.4
SARATOGA;1800;4;SARATOGA;1800;4;7;1;4;14.3;57.1
SARATOGA;1800;5;SARATOGA;1800;5;7;1;3;14.3;42.9
SARATOGA;1800;6;SARATOGA;1800;6;7;1;4;14.3;57.1
SARATOGA;1800;7;SARATOGA;1800;7;7;0;0;0.0;0.0
SARATOGA;1800;8;SARATOGA;1800;8;6;0;2;0.0;33.3
SARATOGA;1800;9;SARATOGA;1800;9;4;1;1;25.0;25.0
SARATOGA;1800;10;SARATOGA;1800;10;2;0;0;0.0;0.0
SARATOGA;2000;1;SARATOGA;2000;1;2;0;0;0.0;0.0
SARATOGA;2000;2;SARATOGA;2000;2;2;0;0;0.0;0.0
SARATOGA;2000;3;SARATOGA;2000;3;2;0;0;0.0;0.0
SARATOGA;2000;4;SARATOGA;2000;4;2;0;1;0.0;50.0
SARATOGA;2000;5;SARATOGA;2000;5;2;0;1;0.0;50.0
SARATOGA;2000;6;SARATOGA;2000;6;2;1;1;50.0;50.0
SARATOGA;2000;7;SARATOGA;2000;7;2;0;1;0.0;50.0
SARATOGA;2000;8;SARATOGA;2000;8;2;0;1;0.0;50.0
SARATOGA;2000;9;SARATOGA;2000;9;2;1;1;50.0;50.0
SARATOGA;2000;10;SARATOGA;2000;10;1;0;0;0.0;0.0
SARATOGA;2000;11;SARATOGA;2000;11;1;0;0;0.0;0.0
SARATOGA;2200;1;SARATOGA;2200;1;2;1;1;50.0;50.0
SARATOGA;2200;2;SARATOGA;2200;2;2;0;0;0.0;0.0
SARATOGA;2200;3;SARATOGA;2200;3;2;0;0;0.0;0.0
SARATOGA;2200;4;SARATOGA;2200;4;2;0;1;0.0;50.0
SARATOGA;2200;5;SARATOGA;2200;5;2;0;0;0.0;0.0
SARATOGA;2200;6;SARATOGA;2200;6;2;0;1;0.0;50.0
SARATOGA;2200;7;SARATOGA;2200;7;2;1;1;50.0;50.0
SARATOGA;2200;8;SARATOGA;2200;8;2;0;1;0.0;50.0
SARATOGA;2200;9;SARATOGA;2200;9;2;0;0;0.0;0.0
SARATOGA;2200;10;SARATOGA;2200;10;2;0;1;0.0;50.0
SARATOGA;2200;11;SARATOGA;2200;11;1;0;0;0.0;0.0
SARATOGA;2200;12;SARATOGA;2200;12;1;0;0;0.0;0.0
SARATOGA;2200;13;SARATOGA;2200;13;1;0;0;0.0;0.0
SARATOGA;3200;1;SARATOGA;3200;1;1;0;0;0.0;0.0
SARATOGA;3200;2;SARATOGA;3200;2;1;0;1;0.0;100.0
SARATOGA;3200;3;SARATOGA;3200;3;1;1;1;100.0;100.0
SARATOGA;3200;4;SARATOGA;3200;4;1;0;1;0.0;100.0
SARATOGA;3200;5;SARATOGA;3200;5;1;0;0;0.0;0.0
SARATOGA;3200;6;SARATOGA;3200;6;1;0;0;0.0;0.0
SARATOGA;3200;7;SARATOGA;3200;7;1;0;0;0.0;0.0
SARATOGA;3200;8;SARATOGA;3200;8;1;0;0;0.0;0.0
SARATOGA;3200;9;SARATOGA;3200;9;1;0;0;0.0;0.0
SENONNES POUANCE;1200;1;SENONNES POUANCE;1200;1;6;0;1;0.0;16.7
SENONNES POUANCE;1200;2;SENONNES POUANCE;1200;2;6;0;0;0.0;0.0
SENONNES POUANCE;1200;3;SENONNES POUANCE;1200;3;6;1;3;16.7;50.0
SENONNES POUANCE;1200;4;SENONNES POUANCE;1200;4;6;2;2;33.3;33.3
SENONNES POUANCE;1200;5;SENONNES POUANCE;1200;5;6;0;1;0.0;16.7
SENONNES POUANCE;1200;6;SENONNES POUANCE;1200;6;6;0;1;0.0;16.7
SENONNES POUANCE;1200;7;SENONNES POUANCE;1200;7;6;0;3;0.0;50.0
SENONNES POUANCE;1200;8;SENONNES POUANCE;1200;8;6;0;2;0.0;33.3
SENONNES POUANCE;1200;9;SENONNES POUANCE;1200;9;6;1;1;16.7;16.7
SENONNES POUANCE;1200;10;SENONNES POUANCE;1200;10;4;2;3;50.0;75.0
SENONNES POUANCE;1200;11;SENONNES POUANCE;1200;11;4;0;1;0.0;25.0
SENONNES POUANCE;1200;12;SENONNES POUANCE;1200;12;3;0;0;0.0;0.0
SENONNES POUANCE;1200;13;SENONNES POUANCE;1200;13;1;0;0;0.0;0.0
SENONNES POUANCE;2000;1;SENONNES POUANCE;2000;1;4;1;1;25.0;25.0
SENONNES POUANCE;2000;2;SENONNES POUANCE;2000;2;4;1;1;25.0;25.0
SENONNES POUANCE;2000;3;SENONNES POUANCE;2000;3;4;0;1;0.0;25.0
SENONNES POUANCE;2000;4;SENONNES POUANCE;2000;4;4;0;0;0.0;0.0
SENONNES POUANCE;2000;5;SENONNES POUANCE;2000;5;4;0;2;0.0;50.0
SENONNES POUANCE;2000;6;SENONNES POUANCE;2000;6;4;0;0;0.0;0.0
SENONNES POUANCE;2000;7;SENONNES POUANCE;2000;7;4;0;0;0.0;0.0
SENONNES POUANCE;2000;8;SENONNES POUANCE;2000;8;4;0;1;0.0;25.0
SENONNES POUANCE;2000;9;SENONNES POUANCE;2000;9;4;0;1;0.0;25.0
SENONNES POUANCE;2000;10;SENONNES POUANCE;2000;10;4;0;1;0.0;25.0
SENONNES POUANCE;2000;11;SENONNES POUANCE;2000;11;3;0;2;0.0;66.7
SENONNES POUANCE;2000;12;SENONNES POUANCE;2000;12;3;1;1;33.3;33.3
SENONNES POUANCE;2000;13;SENONNES POUANCE;2000;13;2;1;1;50.0;50.0
SENONNES POUANCE;2000;14;SENONNES POUANCE;2000;14;1;0;0;0.0;0.0
SENONNES POUANCE;2200;1;SENONNES POUANCE;2200;1;5;0;2;0.0;40.0
SENONNES POUANCE;2200;2;SENONNES POUANCE;2200;2;5;0;2;0.0;40.0
SENONNES POUANCE;2200;3;SENONNES POUANCE;2200;3;5;2;3;40.0;60.0
SENONNES POUANCE;2200;4;SENONNES POUANCE;2200;4;5;0;2;0.0;40.0
SENONNES POUANCE;2200;5;SENONNES POUANCE;2200;5;5;0;0;0.0;0.0
SENONNES POUANCE;2200;6;SENONNES POUANCE;2200;6;5;0;2;0.0;40.0
SENONNES POUANCE;2200;7;SENONNES POUANCE;2200;7;5;1;2;20.0;40.0
SENONNES POUANCE;2200;8;SENONNES POUANCE;2200;8;5;0;0;0.0;0.0
SENONNES POUANCE;2200;9;SENONNES POUANCE;2200;9;5;0;0;0.0;0.0
SENONNES POUANCE;2200;10;SENONNES POUANCE;2200;10;5;1;1;20.0;20.0
SENONNES POUANCE;2200;11;SENONNES POUANCE;2200;11;5;1;1;20.0;20.0
SENONNES POUANCE;2200;12;SENONNES POUANCE;2200;12;5;0;0;0.0;0.0
SENONNES POUANCE;2200;13;SENONNES POUANCE;2200;13;5;0;0;0.0;0.0
SENONNES POUANCE;2200;14;SENONNES POUANCE;2200;14;4;0;0;0.0;0.0
SENONNES POUANCE;2200;15;SENONNES POUANCE;2200;15;3;0;0;0.0;0.0
SENONNES POUANCE;2200;16;SENONNES POUANCE;2200;16;3;0;0;0.0;0.0
SENONNES POUANCE;2400;1;SENONNES POUANCE;2400;1;1;0;1;0.0;100.0
SENONNES POUANCE;2400;2;SENONNES POUANCE;2400;2;1;1;1;100.0;100.0
SENONNES POUANCE;2400;3;SENONNES POUANCE;2400;3;1;0;0;0.0;0.0
SENONNES POUANCE;2400;4;SENONNES POUANCE;2400;4;1;0;1;0.0;100.0
SENONNES POUANCE;3000;1;SENONNES POUANCE;3000;1;2;0;0;0.0;0.0
SENONNES POUANCE;3000;2;SENONNES POUANCE;3000;2;2;0;1;0.0;50.0
SENONNES POUANCE;3000;3;SENONNES POUANCE;3000;3;2;0;0;0.0;0.0
SENONNES POUANCE;3000;4;SENONNES POUANCE;3000;4;2;0;0;0.0;0.0
SENONNES POUANCE;3000;5;SENONNES POUANCE;3000;5;2;0;0;0.0;0.0
SENONNES POUANCE;3000;6;SENONNES POUANCE;3000;6;2;1;2;50.0;100.0
SENONNES POUANCE;3000;7;SENONNES POUANCE;3000;7;2;0;1;0.0;50.0
SENONNES POUANCE;3000;8;SENONNES POUANCE;3000;8;2;0;0;0.0;0.0
SENONNES POUANCE;3000;9;SENONNES POUANCE;3000;9;2;0;0;0.0;0.0
SENONNES POUANCE;3000;10;SENONNES POUANCE;3000;10;2;1;1;50.0;50.0
SENONNES POUANCE;3000;11;SENONNES POUANCE;3000;11;2;0;0;0.0;0.0
SENONNES POUANCE;3000;12;SENONNES POUANCE;3000;12;2;0;0;0.0;0.0
SENONNES POUANCE;3000;13;SENONNES POUANCE;3000;13;1;0;0;0.0;0.0
SENONNES POUANCE;3000;14;SENONNES POUANCE;3000;14;1;0;0;0.0;0.0
SENONNES POUANCE;3000;15;SENONNES POUANCE;3000;15;1;0;0;0.0;0.0
SENONNES POUANCE;3000;16;SENONNES POUANCE;3000;16;1;0;1;0.0;100.0
SHA TIN (HONG KONG);1000;1;SHA TIN (HONG KONG);1000;1;9;0;1;0.0;11.1
SHA TIN (HONG KONG);1000;2;SHA TIN (HONG KONG);1000;2;9;3;4;33.3;44.4
SHA TIN (HONG KONG);1000;3;SHA TIN (HONG KONG);1000;3;9;0;0;0.0;0.0
SHA TIN (HONG KONG);1000;4;SHA TIN (HONG KONG);1000;4;9;0;1;0.0;11.1
SHA TIN (HONG KONG);1000;5;SHA TIN (HONG KONG);1000;5;9;1;4;11.1;44.4
SHA TIN (HONG KONG);1000;6;SHA TIN (HONG KONG);1000;6;9;1;3;11.1;33.3
SHA TIN (HONG KONG);1000;7;SHA TIN (HONG KONG);1000;7;9;0;4;0.0;44.4
SHA TIN (HONG KONG);1000;8;SHA TIN (HONG KONG);1000;8;8;1;1;12.5;12.5
SHA TIN (HONG KONG);1000;9;SHA TIN (HONG KONG);1000;9;8;0;1;0.0;12.5
SHA TIN (HONG KONG);1000;10;SHA TIN (HONG KONG);1000;10;8;0;0;0.0;0.0
SHA TIN (HONG KONG);1000;11;SHA TIN (HONG KONG);1000;11;8;2;3;25.0;37.5
SHA TIN (HONG KONG);1000;12;SHA TIN (HONG KONG);1000;12;7;0;1;0.0;14.3
SHA TIN (HONG KONG);1000;13;SHA TIN (HONG KONG);1000;13;6;1;2;16.7;33.3
SHA TIN (HONG KONG);1000;14;SHA TIN (HONG KONG);1000;14;6;0;2;0.0;33.3
SHA TIN (HONG KONG);1200;1;SHA TIN (HONG KONG);1200;1;47;7;18;14.9;38.3
SHA TIN (HONG KONG);1200;2;SHA TIN (HONG KONG);1200;2;47;4;10;8.5;21.3
SHA TIN (HONG KONG);1200;3;SHA TIN (HONG KONG);1200;3;47;6;18;12.8;38.3
SHA TIN (HONG KONG);1200;4;SHA TIN (HONG KONG);1200;4;47;7;15;14.9;31.9
SHA TIN (HONG KONG);1200;5;SHA TIN (HONG KONG);1200;5;47;5;14;10.6;29.8
SHA TIN (HONG KONG);1200;6;SHA TIN (HONG KONG);1200;6;47;4;16;8.5;34.0
SHA TIN (HONG KONG);1200;7;SHA TIN (HONG KONG);1200;7;47;4;8;8.5;17.0
SHA TIN (HONG KONG);1200;8;SHA TIN (HONG KONG);1200;8;45;1;12;2.2;26.7
SHA TIN (HONG KONG);1200;9;SHA TIN (HONG KONG);1200;9;44;3;8;6.8;18.2
SHA TIN (HONG KONG);1200;10;SHA TIN (HONG KONG);1200;10;44;2;5;4.5;11.4
SHA TIN (HONG KONG);1200;11;SHA TIN (HONG KONG);1200;11;42;1;6;2.4;14.3
SHA TIN (HONG KONG);1200;12;SHA TIN (HONG KONG);1200;12;39;1;7;2.6;17.9
SHA TIN (HONG KONG);1200;13;SHA TIN (HONG KONG);1200;13;9;2;3;22.2;33.3
